generator:output:electricity,manufacturer,model,name,longitude,latitude
3830 kW,GE Wind Energy,GE 3.8-130,,10.2655308,53.8441842
2300 kW,Enercon,E-70,,12.7217936,50.9836722
600 kW,,,,12.7261579,50.9819655
2050 kW,Senvion,,WEA 1,9.5428912,50.8057375
2050 kW,Senvion,,WEA 2,9.5422711,50.808242
2050 kW,Senvion,,WEA 3,9.5465114,50.8129203
2050 kW,Senvion,,WEA 4,9.5501336,50.8147031
3000 kW,,,,13.1787009,51.5584543
3000 kW,,,,13.1835754,51.566582
3000 kW,,,,13.1676777,51.5588748
3000 kW,,,,13.173413,51.559381
3000 kW,,,,13.1833497,51.5634791
3000 kW,,,,13.1896968,51.5594777
3000 kW,,,,13.184207,51.5588404
3.3 MW,Vestas,V 126,,10.2026053,48.8427329
,,,,10.2911723,48.9383212
,,,,10.2870515,48.9395619
,,,,10.2817056,48.9359071
,,,,10.2774788,48.9382793
,,,,10.2723105,48.9399022
,,,,10.280649,48.9419136
,,,,10.2738913,48.9444559
,,,,10.293701,48.9463182
,,,,10.2887204,48.9490337
,,,,10.2779852,48.9512104
2300 kW,,,,12.6793019,54.1707169
,,,VS 25,9.0875441,54.5620909
,,,,12.8963077,52.5382765
,,,,12.8934967,52.5432813
,,,,12.8882074,52.5414608
3.45 MW,Vestas,V117,,12.4862029,50.8257554
,Siemens Gamesa,SWT-3.6-130,,13.2131685,51.2680305
3.6 MW,Siemens Gamesa,SWT-3.6-130,,13.2206676,51.268142
3.6 MW,Siemens Gamesa,SWT-3.6-130,,13.2199027,51.2706672
3.6 MW,Siemens Gamesa,SWT-3.6-130,,13.2195782,51.2723923
3.6 MW,Siemens Gamesa,SWT-3.6-130,,13.2131405,51.2734349
3.6 MW,Siemens Gamesa,SWT-3.6-130,,13.2116439,51.2763911
3.6 MW,Siemens Gamesa,SWT-3.6-130,,13.2064822,51.2772844
3.45 MW,Vestas,V117,,9.8043506,50.8701754
3.45 MW,Vestas,V117,,9.8082913,50.8735455
3.45 MW,Vestas,V117,,9.815647,50.8675943
3.45 MW,Vestas,V117,,9.8153433,50.8705718
3.45 MW,Vestas,V117,,9.8186878,50.8740752
3.2 MW,Senvion,3.2M122 NES,,14.5787277,51.7946279
3.2 MW,Senvion,3.2M122 NES,,14.5794837,51.8000942
3.2 MW,Senvion,3.2M122 NES,,14.580721,51.8034119
3.2 MW,Senvion,3.2M122 NES,,14.5812491,51.806651
3.2 MW,Senvion,3.2M122 NES,,14.5803674,51.8102865
,Vestas,V90,,13.1492784,51.2424808
3.2 MW,Siemens Gamesa,SWT-3.2-113,,13.1412845,51.2413207
3.2 MW,Siemens Gamesa,SWT-3.2-113,,13.1391333,51.2466085
3 MW,Vestas,V112,,13.1509931,51.2452619
3 MW,Vestas,V112,,13.1560089,51.2465949
3 MW,Vestas,V112,,13.1521254,51.2496523
3 MW,Vestas,V112,,13.1480293,51.2479213
2400 kW,Nordex,N117,WEA 3,11.4182235,49.9602049
2400 kW,Nordex,N117,WEA 4,11.4246507,49.9584097
2400 kW,Nordex,N117,WEA 5,11.4223652,49.9500463
2400 kW,Nordex,N117,WEA 6,11.4224059,49.9538551
2400 kW,Nordex,N117,WEA 7,11.4178953,49.9560095
2400 kW,Nordex,N117,WEA 8,11.4063653,49.9542974
2400 kW,Nordex,N117,WEA 9,11.4119094,49.9580285
2400 kW,Nordex,N117,WEA 10,11.4111917,49.9521033
2000 kW,Senvion,MM82,,9.106293,54.5149201
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6026969,53.8743807
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6010986,53.8764466
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6087595,53.8776125
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6093772,53.8753769
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.609986,53.8731729
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6039598,53.8722465
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6106318,53.8707234
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6052789,53.8699729
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6112654,53.8682728
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6059104,53.8675269
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.611701,53.8657925
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.606512,53.8646923
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6121304,53.8633311
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6073282,53.8619013
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6125657,53.8608786
3.45 MW,Vestas Wind Systems A/S,Vestas V112-3.3,,9.6076195,53.8592154
,,,,11.9885999,53.333801
,,,,12.022165,53.345671
,,,,12.0167363,53.3440698
,,,,12.0268214,53.3434292
,,,,12.025255,53.3409055
,,,,12.0181417,53.3381125
,,,,12.009505,53.3411361
,,,,12.0063293,53.3385161
,,,,12.0001924,53.3400287
,,,,11.9978106,53.3358959
,,,,11.9760403,53.324205
,,,,11.9774773,53.3278198
,,,,11.9843244,53.3275347
,,,,11.9887769,53.3301746
,,,,11.9955361,53.3321672
,,,,11.9957077,53.3292071
,,,,11.9906683,53.32591
,,,,11.9978381,53.3259527
,,,,11.9915775,53.3223068
3300 kW,Vestas,V112,,9.2521786,54.7421063
7.5 MW,,E-126,,11.6841423,54.0182906
3.5 MW,,eno 114,,11.6882848,54.0164651
2.3 MW,,E-70 E4,,11.6834772,54.0150505
,Enercon,E-82 E2,,11.6805374,54.0128251
1.5 MW,,S82,,11.6834664,54.0026424
,Enercon,E-101,,7.0421419,51.6390898
,,,,7.0486762,51.6414338
,,,,12.0374751,53.9086992
,,,,12.0416272,53.9077323
,,,,12.0378935,53.9060827
,,,,12.0346427,53.9031119
,,,,12.0332372,53.9059436
,,,,12.028892,53.9045847
,,,,12.0194077,53.9169588
,,,,12.0196545,53.9143364
,,,,12.0185065,53.9046732
,,,,12.0163822,53.9088446
,,,,12.0179379,53.9115811
,,,,12.0147729,53.9151895
,,,,12.0133567,53.9115874
,,,,12.0100844,53.9134706
2350 KW,Enercon,,,12.6824746,50.7664229
3400 kW,Senvion,,,8.7091027,53.1267987
2000 kW,Vestas,,,8.7102957,53.1232423
,,,,9.3299031,50.8068466
,,,,9.311884,50.8077077
,,,,9.3212557,50.8067958
4.2 MW,Enercon,E-141 EP4,,7.6926975,52.0227115
,Vestas,V126,WEA1,9.0877776,49.6930327
,Vestas,V126,WEA2,9.0867444,49.6893997
2000 kW,Enercon,E-82/2.0MW,,7.4224997,49.5635893
2000 kW,Enercon,E-82/2.0MW,,7.4227206,49.5601233
4.2 MW,Enercon,,E-141 EP4,7.6134337,52.4751755
4.2 MW,Enercon,,E-141 EP4,7.6193152,52.4741061
4.2 MW,Enercon,,E-141 EP4,7.6136965,52.4786437
4.2 MW,Enercon,,E-141 EP4,7.6169221,52.5028535
4.2 MW,Enercon,,E-141 EP4,7.6191829,52.5066029
4.2 MW,Enercon,,E-141 EP4,7.6142611,52.5053835
4.2 MW,Enercon,,E-141 EP4,7.6143749,52.5087804
4.2 MW,Enercon,,E-141 EP4,7.6206792,52.5102456
4.2 MW,Enercon,E-126 EP4,,7.545111,52.4362843
4.2 MW,Enercon,E-126 EP4,,7.5427197,52.4390944
4.2 MW,Enercon,E-126 EP4,,7.541529,52.4425573
3.05 MW,Enercon,E-101,,7.5529284,52.432579
4.2 MW,Enercon,E-126 EP4,,7.5599477,52.436005
,,,,7.5636922,52.4418552
3 MW,Enercon,E-115,,7.5621064,52.4444351
3 MW,Enercon,E-115,,7.5671742,52.4454042
3 MW,Enercon,E-115,,7.5683696,52.4485191
3 MW,Enercon,E-115,,7.5627594,52.4477467
3 MW,Enercon,E-115,,7.5653437,52.4508024
3 MW,Enercon,E-115,,7.5698639,52.4514466
3 MW,Enercon,E-115,,7.5664331,52.4536104
,,,,7.4603098,52.4004126
,,,,7.4530427,52.4076308
,,,,7.4706299,52.4109503
4.2 MW,Enercon,E-141 EP4,,7.6071795,52.5498318
3 MW,Enercon,E-115,,7.6136377,52.5491138
4.2 MW,Enercon,E-141 EP4,,7.610077,52.5462661
,,,,7.6592531,52.5805281
,,,,7.6543855,52.5816835
,,,,7.6584218,52.5860243
2000 kW,Enercon,E-82/2.0MW,,7.4278985,49.5608851
2000 kW,Enercon,E-82/2.0MW,,7.4218774,49.5573786
3000 kW,Enercon,E-115/3.0MW,,8.2370079,49.935461
3000 kW,Enercon,E-115,,7.7938398,52.6135633
3000 kW,Enercon,E-115,,7.7929448,52.6164154
3000 kW,Enercon,E-115,,7.7982727,52.6176699
2780 kW,GE,2.75-120,GE28150234,7.9737268,52.1133907
2350 kW,Enercon,E-92/2.3MW,,7.7848944,49.9725224
2350 kW,Enercon,E-92/2.3MW,,7.7881939,49.9710086
2350 kW,Enercon,E-92/2.3MW,,7.7914827,49.9699478
3050 kW,Enercon,E-101/3.0MW,,8.3003756,49.7756688
3050 kW,Enercon,E-101/3.0MW,,8.3075617,49.7745794
3050 kW,Enercon,E-101/3.0MW,,8.3072542,49.7777761
3050 kW,Enercon,E-101/3.0MW,,8.3006984,49.7786058
2350 kW,Enercon,E-92/2.3MW,,8.3020804,49.7734772
2000 kW,Nordex,NX 131,,8.9891982,51.3946036
2400 kW,Nordex,117,,8.9924544,51.3975188
3.60 MW,Vestas,V 126,,14.067065,53.171813
,,,,7.6196583,52.108239
2350 kW,Enercon,E-92/2.3MW,,7.2129769,49.5999698
3000 kW,Enercon,E-115/3.0MW,,7.4415231,50.123441
3000 kW,Enercon,E-115/3.0MW,,7.445776,50.1237231
3000 kW,Enercon,E-115/3.0MW,,7.5430414,50.1130889
3600 kW,Vestas,V136/3.6MW,,6.3252255,50.1183372
3600 kW,Vestas,V136/3.6MW,,6.3196241,50.1239832
3600 kW,Vestas,V136/3.6MW,,6.3256537,50.1293206
3600 kW,Vestas,V136/3.6MW,,6.3316146,50.1317385
3600 kW,Vestas,V136/3.6MW,,6.3280652,50.1249102
3600 kW,Vestas,V136/3.6MW,,6.3156171,50.1273337
3 MW,Nordex,,WEA 2,10.9310951,48.5949871
3 MW,Nordex,,WEA 1,10.9266362,48.5888811
,,,,11.927011,53.3407902
,,,,11.8065584,53.5486109
,,,,11.8021434,53.5486428
,,,,11.7979109,53.5488563
,,,,11.7883837,53.5503384
2300 kW,Enercon,E-70,,6.9706578,51.0744027
2300 kW,Enercon,E-70,,6.9668618,51.0761976
3.2 kW,,,,9.20419,54.569698
3.4 MW,,,,9.212342,54.5800122
3.2 kW,,,,9.2302874,54.5762302
3.2 MW,,,,9.2270871,54.5787138
3.2 MW,,,,9.237203,54.5791354
2.5 MW,,,,9.2113341,54.5770817
2300 kW,Enercon,E-82/2.3MW,,7.2036376,49.5749399
3 MW,Enercon,,,12.2176724,53.8736894
3 MW,Enercon,,,12.2217105,53.8715017
3 MW,Vestas,,,11.4309157,52.719374
3 MW,Vestas,,,11.4232856,52.7190494
3 MW,Vestas,,,11.4156537,52.7179712
3 MW,Vestas,,,11.4182485,52.7216509
3 MW,Vestas,,,11.4105098,52.7202824
3 MW,Enercon,,WEA 3 (E-1010445),6.4025252,50.8327676
3 MW,Enercon,,WEA 2 (E-1010445 ?),6.3946308,50.8321699
3 MW,Enercon,,WEA 6 (E-1010448),6.4005941,50.8286214
3 MW,Enercon,,WEA 5,6.3945482,50.8283353
3 MW,Enercon,,WEA 4,6.388631,50.8287806
3 MW,Enercon,,WEA 1 (E-1010443),6.387574,50.833079
,,,,11.9817069,53.3308645
,,,,12.032832,53.3521393
,,,,12.0240344,53.3499362
,,,,12.0250858,53.3528565
2.4 MW,Nordex,,WEA 10,10.4245828,50.0986789
2.4 MW,Nordex,,WEA 9,10.4246893,50.0940593
2.4 MW,Nordex,,WEA 8,10.429096,50.0913636
2.4 MW,Nordex,,WEA 7,10.4314541,50.0881225
2.4 MW,Nordex,,WEA 6,10.4356786,50.0859002
3.3 MW,Vestas,,HH54,10.6559112,51.0356621
3.45 MW,Vestas,,WN10,10.6820874,51.029283
3.45 MW,Vestas,,HH46,10.6542949,51.0417948
3.3 MW,Vestas,,BR01,10.5654932,51.0136403
3.3 MW,Vestas,,BR02,10.5693656,51.0169197
0.8 MW,Enercon,E-53,,11.7862438,53.1431271
2.3 MW,Enercon,E-82 E2,,11.781547,53.1453644
2.35 MW,Enercon,E-92,,11.7907825,53.1449089
2.35 MW,Enercon,E-92,,11.797871,53.1439704
2780 kW,GE Energy,,WEA 2,11.3293447,50.1664406
,,,,12.4921585,50.5393462
yes,,,,9.9667075,53.5054201
,,,,12.7864593,52.0851548
,,,,12.7897267,52.0815323
,,,,12.7800007,52.0876264
,,,,12.779695,52.0924869
,,,,12.7795613,52.0975347
,,,,12.7884506,52.0905847
,,,,12.7898274,52.0971905
,,,,12.7959155,52.0943534
,,,,12.7444695,52.0746285
800 kW,Enercon,E-48,,9.1029773,54.5243714
2300 kW,Enercon,E-70 E4,,9.1017115,54.5190919
,,,,10.3442682,53.3050801
,,,,10.35067,53.3032621
,,,,10.3585254,53.3048244
,,,,10.3611198,53.308252
,,,,10.3625834,53.3112593
,,,,10.3563182,53.3099119
,,,,10.3505499,53.3075657
,,,,10.3406987,53.3081136
2400 kW,Nordex,N-117,,8.9605468,51.3997411
2500 kW,Nordex,N-100,,8.9424473,51.4093755
,,,,8.9352155,54.5814254
,,,,8.9359986,54.5782472
,,,,8.9368073,54.575024
,,,,8.9400957,54.5802395
,,,,8.9449633,54.5792815
,,,,8.9409706,54.5771011
,,,,8.9458438,54.575966
4.2 MW,Senvion,4.2M118 NES,,8.8422224,54.81167
2300 kW,Enercon,E-82/2.3MW,,6.4061259,50.1315333
2300 kW,Enercon,E-82/2.3MW,,6.4023433,50.1308156
3 MW,Enercon,E-101,,10.3026152,51.0580751
3 MW,Enercon,E-101,,10.3054073,51.0556905
3 MW,Enercon,E-101,,10.3083447,51.0532667
3 MW,Enercon,E-101,,10.3112972,51.0508554
3 MW,Enercon,E-101,,10.316053,51.0546724
3 MW,Enercon,E-101,,10.3187575,51.0524521
3 MW,Enercon,E-101,,10.3237581,51.050305
3 MW,Enercon,E-101,,10.3304147,51.0495491
2 MW,Senvion,MM100,,12.1661568,53.2967411
2.05 MW,REpower,MM92,,12.17592,53.3017232
2.05 MW,REpower,MM92,,12.1774864,53.305852
2.05 MW,REpower,MM92,,12.1852755,53.3013
2.05 MW,REpower,MM92,,12.1914768,53.2973759
2.05 MW,REpower,MM92,,12.1874642,53.2991969
,,,,12.9007051,52.5942072
2.5 MW,Vensys,,,10.3461909,51.0339902
3.45 MW,Vestas,V136-3.45MW,NK17,10.3417654,51.0361118
3.45 MW,Vestas,V136-3.45MW,NK16,10.3271178,51.0387326
3.45 MW,Vestas,V126-3.45 MW,NK15,10.3386396,51.0396591
3.45 MW,Vestas,V126-3.45 MW,NK14,10.3347563,51.0350071
800 kW,Enercon,E-53,,10.3255668,51.032438
2.5 MW,Vensys,,,10.3467622,51.0375552
1.5 MW,Vensys,,VS 96,10.3813255,51.0096761
1.5 MW,Vensys,,VS 98,10.3842222,51.0079576
1.5 MW,Vensys,,VS 100,10.3858707,51.0059687
1.5 MW,Vensys,,VS 97,10.3789087,51.0076942
1.5 MW,Vensys,,VS 99,10.3818569,51.0065178
1.5 MW,Vensys,,VS 95,10.3802717,51.0040904
yes,,,,7.8072131,53.3910452
yes,,,,7.8043806,53.3875709
yes,,,,7.8006256,53.3868286
yes,,,,7.7986891,53.38432
yes,,,,7.8032434,53.3853185
yes,,,,7.8077066,53.3856705
yes,,,,7.8085756,53.3888762
2.5 MW,GE Energy,,WEA 2,11.1379106,50.025054
2.5 MW,GE Energy,,WEA 3,11.1328153,50.0230788
2.5 MW,GE Energy,,WEA 4,11.1299366,50.0181699
2.5 MW,GE Energy,,WEA 5,11.1362622,50.0189625
2.5 MW,GE Energy,,WEA 6,11.1319553,50.0152127
2.5 MW,GE Energy,,WEA 7,11.1405518,50.0157436
2.5 MW,GE Energy,,WEA 8,11.1471755,50.01365
2.5 MW,GE Energy,,WEA 9,11.1522714,50.0165534
2.5 MW,GE Energy,,WEA 10,11.1625483,50.0138593
,,,,7.0312922,53.3432722
,,,,6.3150546,50.5415074
,,,,6.3045645,50.5321862
,,,,11.4972741,50.8987826
3 MW,,,,6.8140385,52.0967267
3 MW,,,,6.8117889,52.0920048
3 MW,,,,6.8050832,52.0953524
3 MW,,,,6.8097302,52.0991403
3 MW,,,,6.8033566,52.0994533
3.45 MW,Vestas,V 126,,13.690348,52.702613
3.4 MW,Senvion,,,9.0373262,54.677472
3.4 MW,Senvion,,,9.0311917,54.6735028
3.4 MW,Senvion,,,9.0366871,54.6736796
3.4 MW,Senvion,,WEA 4 (SEN300447),9.0377836,54.6699034
2 MW,Senvion,MM92,,13.669623,51.927808
2.35 MW,Enercon,E92,,13.741315,51.894869
2.35 MW,Enercon,E92,,13.738774,51.897396
2.35 MW,Enercon,E92,,13.7413165,51.9001317
2.35 MW,Enercon,E92,,13.7370381,51.899688
2.35 MW,Enercon,E92,,13.738328,51.903982
800 kW,Enercon,E-53,,8.9210795,51.4333996
800 kW,Enercon,E-53,,8.9235184,51.4348841
,,,,10.338093,50.3427729
,,,,10.3587016,50.3428879
,,,,10.3672839,50.3461055
,,,,10.3662784,50.3517175
,,,,10.3737703,50.3507506
,,,,10.3814462,50.3505337
3.3 MW,,,,10.3771124,50.2395956
3.3 MW,,,,10.3700659,50.2393745
3.3 MW,,,,10.3741892,50.2365515
3.3 MW,,,,10.3671292,50.2368487
,,,,12.956306,48.2752317
3000 kW,Nordex,N117/3.0MW,,7.7575631,49.6091576
3000 kW,Nordex,N117/3.0MW,,7.758111,49.6057696
3000 kW,Nordex,N117/3.0MW,,7.762521,49.606654
3 MW,Nordex,N-131,,9.5038902,51.1103381
3 MW,Nordex,N-131,,9.5036274,51.1135882
3 MW,Nordex,N-131,,9.5033934,51.1167022
3 MW,Nordex,N-131,,9.4958425,51.1175161
3 MW,Nordex,N-131,,9.4923276,51.1064918
3 MW,Nordex,N-131,,9.4935639,51.1098277
,Enercon,E-82 E2,,12.9146938,51.2302494
3230 kW,GE Wind Energy,GE 3.2-130,,8.0088649,50.6255739
3230 kW,GE Wind Energy,GE 3.2-130,,8.0019456,50.6288617
2300 kW,Enercon,E-82/2.3MW,,7.2086888,49.5813509
4.2 MW,Enercon,E-141 EP4,,7.5210189,52.7110693
4.2 MW,Enercon,E-141 EP4,,7.5329122,52.7176235
4.2 MW,Enercon,E-141 EP4,,7.5369514,52.7155897
4.2 MW,Enercon,E-141 EP4,,7.5442701,52.7150042
4.2 MW,Enercon,E-141 EP4,,7.5220946,52.7076287
,,,,10.1099271,53.3169479
,,,,8.2836184,48.4050248
3.3 MW,Enercon,Nordex_N131/3300,,9.4246436,52.1304513
3.3 MW,Enercon,Nordex_N131/3300,,9.4266451,52.1335127
3.3 MW,Enercon,Nordex_N131/3300,,9.4330245,52.1339717
3.3 MW,Vestas,V-112,,6.190188,50.6704572
3.3 MW,Vestas,V-112,,6.1915604,50.6658046
3400 kW,Senvion,3.2M/114,,9.5128354,53.8514499
3400 kW,Senvion,3.2M/114,,9.5217625,53.8521923
3400 kW,Senvion,3.4M /114,,9.5268237,53.849558
2 MW,Vestas,V90 Gridstreamer,,11.8897685,53.2341335
2 MW,Enercon,E-82,,11.8897659,53.2281834
2 MW,Enercon,E-82,,11.8947065,53.2273677
2 MW,Enercon,E-82,,11.8967771,53.2254088
2 MW,Enercon,E-82,,11.9033325,53.227432
,,,,8.947345,54.0096603
,,,,8.9429891,54.0081597
,,,,8.9408111,54.0104988
,,,,8.9451241,54.0036198
,,,,8.9465403,54.0006623
,,,,9.0290451,54.1818271
,,,,9.0273499,54.1787253
,,,,9.0288949,54.1850667
,,,,9.0228009,54.1831205
,,,,9.0264702,54.1934661
,,,,9.0234446,54.1961023
,,,,9.0191102,54.1942946
,,,,9.0294421,54.1884631
,,,,9.0222484,54.1913539
,,,,9.0149259,54.1920852
,,,,9.0094328,54.1892101
,,,,9.009583,54.1926124
,,,,9.0136492,54.1950478
,,,,9.0180266,54.1972446
,,,,9.0121794,54.1985124
,,,,9.0078664,54.1961557
,,,,9.0072441,54.2100589
,,,,9.0027702,54.209306
,,,,9.0101516,54.2123678
3 MW,,,,6.2553962,51.8610348
3075 kW,Vestas,V112/3.0MW,,7.8069933,49.4718014
3075 kW,Vestas,V112/3.0MW,,7.8146368,49.4758051
3 MW,Siemens,SWT-3.0-113,,9.5620195,53.8207786
3 MW,Siemens,SWT-3.0-113,,9.567036,53.8216552
3 MW,Siemens,SWT-3.0-113,,9.5546568,53.827566
2050 kW,Senvion,MM 100,,9.5199376,53.7957557
2000 kW,Senvion,MM 100,,9.5245998,53.7918272
2000 kW,Senvion,MM 100,,9.5197551,53.7929516
,,,,10.1214579,49.2616304
,,,,10.1218414,49.2573057
,Enercon,,,11.4849927,49.3756241
3000 kW,Enercon,E-115/3.0MW,,7.4315643,49.55478
,,,,7.6130683,52.2323913
,,,,7.6099771,52.2263985
,,,,7.5908131,52.2174391
,,,,7.5881246,52.2134633
,,,,7.5850171,52.2100343
,,,,7.5925472,52.2098886
,,,,7.5888032,52.2071909
,,,,7.5842459,52.2051268
,,,,12.050221,52.5286557
,,,,12.0543012,52.5242924
,,,,12.0646354,52.5340167
,,,,12.0318979,52.5317529
2400 kW,Nordex,N117/2.4MW,,7.3990315,50.1098849
2400 kW,Nordex,N117/2.4MW,,7.3977839,50.1058023
3000 kW,Nordex,N131/3.0MW,,7.3667192,50.1161891
,,,,10.1262824,50.2523976
,,,,10.1219246,50.2546593
4200 kW,Enercon,E-141/4.2MW,,8.1965367,49.6720266
2780 kW,GE Wind Energy,GE 2.75-120,,8.1564418,49.6214726
2780 kW,GE Wind Energy,GE 2.75-120,,8.1496594,49.6189156
3450 kW,Vestas,V126/3.45MW,,8.1277574,49.6147153
3 MW,Enercon,E-115,WEA 7,9.7196861,50.7718883
3 MW,Enercon,E-115,WEA 8,9.7234704,50.7671544
3.3 MW,Nordex,N131/3300,,7.0736963,51.9960378
3.3 MW,Nordex,N131/3300,,7.0556223,51.9996268
3.3 MW,Nordex,N131/3300,,7.0684942,51.9979979
3.3 MW,Nordex,N131/3300,,7.061229,51.9966194
3.3 MW,Vestas,V 126,,10.2360392,48.8351928
3.3 MW,Vestas,V 126,,10.2353981,48.8392753
3.3 MW,Vestas,V 126,,10.226233,48.8367173
3.3 MW,Vestas,V 126,,10.2247095,48.8397467
3.6 MW,General Elektric,GE 3.6,,13.9825217,53.2700676
3.6 MW,General Elektric,GE 3.6,,13.9865342,53.2676979
3.6 MW,General Elektric,GE 3.6,,13.9981022,53.2777352
3.6 MW,General Elektric,GE 3.6,,13.9787107,53.2805282
3.6 MW,Vestas,V136,,13.797543,53.43735
4.2 MW,Vestas,V150,,13.8250431,53.442323
4.2 MW,Vestas,V150,,13.814814,53.437163
3.6 MW,Vestas,V136,,13.843971,53.460522
3.6 MW,Vestas,V136,,13.852199,53.460536
3.6 MW,Vestas,V136,,13.8466045,53.4633887
3.00 MW,Enercon,E115,,13.819143,53.503051
3450 kW,Vestas,V136/3.45MW,,8.3514287,49.275872
3450 kW,Vestas,V136/3.45MW,,8.3611705,49.2776148
3450 kW,Vestas,V136/3.45MW,,8.3622234,49.2730447
3450 kW,Vestas,V136/3.45MW,,8.3549818,49.273044
,,,,8.5648745,48.1583282
3000 kW,Nordex,N117/3.0MW,,7.4952258,49.1609685
3000 kW,Nordex,N117/3.0MW,,7.4984264,49.1649955
3000 kW,Nordex,N117/3.0MW,,7.4959824,49.168574
3.3 MW,Vestas,V126-3.3MW,V 212988,9.7227663,50.7763344
3.3 MW,Vestas,V126-3.3MW,V 212989,9.7260533,50.7706141
3.0 MW,Vestas,V112-3.0 MW,,9.0957694,54.7812611
3.0 MW,Vestas,V112-3.0 MW,,9.0907869,54.7822235
3.0 MW,Vestas,V112-3.0 MW,,9.0990293,54.7764783
3.0 MW,Vestas,V112-3.0 MW,,9.0933548,54.7786846
3 MW,Enercon,E-115,,8.646003,51.6924449
3 MW,Enercon,E-115,,8.6483074,51.6962248
3600 kW,Vestas,V136/3.6MW,,6.2027042,50.1712498
3600 kW,Vestas,V136/3.6MW,,6.1964611,50.1681245
3600 kW,Vestas,V136/3.6MW,,6.1962141,50.1726057
3450 kW,Vestas,V117/3.45MW,,8.2113321,49.7358873
3450 kW,Vestas,V117/3.45MW,,8.1978105,49.7423603
3170 kW,Senvion,3.2M114,,8.1669861,49.7312616
3.6 MW,Nordex,,WEA 7,6.38409,50.82509
3000 kW,Enercon,E-115/3.0MW,,7.7227709,49.6788466
3000 kW,Enercon,E-115/3.0MW,,7.7249675,49.6863489
3000 kW,Enercon,E-115/3.0MW,,7.7280087,49.6906438
3000 kW,Enercon,E-115/3.0MW,,7.7333666,49.6959133
,,,,7.9673642,52.9652575
,,,,7.9720925,52.9643707
,,,,7.976198,52.9630746
,,,,7.9788878,52.9656582
,,,,7.9831914,52.9628955
,,,,7.963809,52.9540437
,,,,7.9617016,52.9518533
,,,,7.9649552,52.9502792
,,,,12.4944806,52.7168281
,,,,10.2154216,50.226032
,,,,10.2147771,50.2300174
,,,,10.2121698,50.2329143
3 MW,Enercon,E-115,,7.6750158,51.1866236
,,,,8.3743223,53.2750728
,,,,8.3766575,53.2774547
,,,,8.3725154,53.2724109
,,,,8.3694943,53.2685594
,,,,8.3756753,53.26816
,,,,8.3696015,53.2651336
,,,,8.3645796,53.2661801
,,,,8.3804469,53.2791842
,,,,8.3823247,53.281499
,,,,8.3832388,53.2839475
,,,,8.3953272,53.2728282
,,,,8.3936289,53.2779966
2300 kW,Enercon,E-92,,8.9150834,54.2285015
2350 kW,Enercon,E-92,,8.9111566,54.2275984
2350 kW,Enercon,,,8.8890552,54.2405913
2350 kW,Enercon,E-92,,8.893336,54.242723
2300 kW,Enercon,,,8.8962972,54.2408985
2350 kW,Enercon,E-92,,8.9012003,54.2405286
2350 kW,Enercon,E-92,,8.8981747,54.2386853
2350 kW,Enercon,E-92,,8.9011359,54.2367039
2.35 MW,Enercon,E-92,,8.9026165,54.233669
,Enercon,E-82 E2,,11.6835738,54.0082277
4.8 MW,Nordex,N133,N133 DELTA/4000,11.6922144,54.0019692
2300 kW,Enercon,,,11.0551,54.4877127
3.3 MW,Vestas,V112,,9.2658066,54.1122143
3.3 MW,Vestas,V112,,9.2644068,54.1145392
2.3 MW,Enercon,E-82 E2,,7.1883601,53.4379417
2.3 MW,Enercon,E-82 E2,,7.1933094,53.4382691
2.3 MW,Enercon,E-82 E2,,7.1974064,53.436975
2.3 MW,Enercon,E-82 E2,,7.2032118,53.4373435
2.3 MW,Enercon,E-82 E2,,7.2014764,53.4341624
2.3 MW,Enercon,E-82 E2,,7.220099,53.4309893
2.3 MW,Enercon,E-82 E2,,7.2109618,53.4348611
2.3 MW,Enercon,E-82 E2,,7.2217121,53.4334572
2.3 MW,Enercon,E-82 E2,,7.2165584,53.4330731
2.3 MW,Enercon,E-70 E4,,7.2186526,53.4254889
2.3 MW,Enercon,E-70 E4,,7.2116105,53.4258402
2.3 MW,Enercon,,E-82 E2,7.1593737,53.439359
2.3 MW,Enercon,,E-82 E2,7.1580058,53.4364351
2.3 MW,Enercon,,E-82 E2,7.1557635,53.4337474
2.3 MW,,,E-82 E2,7.1602684,53.4340879
2.3 MW,Enercon,,E-82 E2,7.1583877,53.4315568
2.3 MW,Enercon,,E-82 E2,7.1615998,53.4298175
